2459945.500000000, A.D. 2023-Jan-01 00:00:00.0000,  1.578674303272360E+00,  1.682838600984425E+00,  5.862920687178154E-01, -1.459598209941887E-03,  3.631628792794343E-03, -7.203589779948788E-04,
2459946.500000000, A.D. 2023-Jan-02 00:00:00.0000,  1.577197416249063E+00,  1.686451771530666E+00,  5.855652851699458E-01, -1.494160279135712E-03,  3.594709937103083E-03, -7.332016946543446E-04,
2459947.500000000, A.D. 2023-Jan-03 00:00:00.0000,  1.575686013577339E+00,  1.690028015931120E+00,  5.848256780787725E-01, -1.528629758073221E-03,  3.557776298872896E-03, -7.460061602823057E-04,
2459948.500000000, A.D. 2023-Jan-04 00:00:00.0000,  1.574140187096117E+00,  1.693567318796146E+00,  5.840732854094522E-01, -1.563008146918018E-03,  3.520826663816826E-03, -7.587729454675794E-04,
2459949.500000000, A.D. 2023-Jan-05 00:00:00.0000,  1.572560027151562E+00,  1.697069663521458E+00,  5.833081445600052E-01, -1.597296931108614E-03,  3.483859816824137E-03, -7.715026139254063E-04,
2459950.500000000, A.D. 2023-Jan-06 00:00:00.0000,  1.570945622611597E+00,  1.700535032286985E+00,  5.825302923680987E-01, -1.631497581740031E-03,  3.446874541333800E-03, -7.841957226737252E-04,
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000,  1.569297060880112E+00,  1.703963406055118E+00,  5.817397651176562E-01, -1.665611555817383E-03,  3.409869618733934E-03, -7.968528222151685E-04,
2459952.500000000, A.D. 2023-Jan-08 00:00:00.0000,  1.567614427910972E+00,  1.707354764568382E+00,  5.809365985452788E-01, -1.699640296402167E-03,  3.372843827820823E-03, -8.094744567202502E-04,
2459953.500000000, A.D. 2023-Jan-09 00:00:00.0000,  1.565897808221922E+00,  1.710709086346611E+00,  5.801208278464888E-01, -1.733585232680617E-03,  3.335795944349212E-03, -8.220611642066028E-04,
2459954.500000000, A.D. 2023-Jan-10 00:00:00.0000,  1.564147284908447E+00,  1.714026348683722E+00,  5.792924876817950E-01, -1.767447779989235E-03,  3.298724740679161E-03, -8.346134767107258E-04,
2459955.500000000, A.D. 2023-Jan-11 00:00:00.0000,  1.562362939657610E+00,  1.717306527644183E+00,  5.784516121825929E-01, -1.801229339837724E-03,  3.261628985521354E-03, -8.471319204485355E-04,
2459956.500000000, A.D. 2023-Jan-12 00:00:00.0000,  1.560544852761863E+00,  1.720549598059275E+00,  5.775982349569103E-01, -1.834931299951880E-03,  3.224507443762562E-03, -8.596170159642339E-04,
2459957.500000000, A.D. 2023-Jan-13 00:00:00.0000,  1.558693103132792E+00,  1.723755533523202E+00,  5.767323890950086E-01, -1.868555034355913E-03,  3.187358876352765E-03, -8.720692782673251E-04,
2459958.500000000, A.D. 2023-Jan-14 00:00:00.0000,  1.556807768314753E+00,  1.726924306389121E+00,  5.758541071748542E-01, -1.902101903509040E-03,  3.150182040230293E-03, -8.844892169584360E-04,
2459959.500000000, A.D. 2023-Jan-15 00:00:00.0000,  1.554888924498352E+00,  1.730055887765094E+00,  5.749634212674684E-01, -1.935573254488575E-03,  3.112975688263075E-03, -8.968773363465123E-04,
2459960.500000000, A.D. 2023-Jan-16 00:00:00.0000,  1.552936646533715E+00,  1.733150247509993E+00,  5.740603629421633E-01, -1.968970421221513E-03,  3.075738569192749E-03, -9.092341355583728E-04,
2459961.500000000, A.D. 2023-Jan-17 00:00:00.0000,  1.550951007943504E+00,  1.736207354229341E+00,  5.731449632716721E-01, -2.002294724751631E-03,  3.038469427564425E-03, -9.215601086432743E-04,
2459962.500000000, A.D. 2023-Jan-18 00:00:00.0000,  1.548932080935657E+00,  1.739227175271071E+00,  5.722172528371743E-01, -2.035547473536513E-03,  3.001167003638984E-03, -9.338557446733236E-04,
2459963.500000000, A.D. 2023-Jan-19 00:00:00.0000,  1.546879936415819E+00,  1.742209676721192E+00,  5.712772617332259E-01, -2.068729963760532E-03,  2.963830033281781E-03, -9.461215278415802E-04,
2459964.500000000, A.D. 2023-Jan-20 00:00:00.0000,  1.544794643999448E+00,  1.745154823399321E+00,  5.703250195725895E-01, -2.101843479659736E-03,  2.926457247827966E-03, -9.583579375582570E-04,
2459965.500000000, A.D. 2023-Jan-21 00:00:00.0000,  1.542676272023610E+00,  1.748062578854085E+00,  5.693605554909680E-01, -2.134889293850290E-03,  2.889047373925030E-03, -9.705654485458068E-04,
2459966.500000000, A.D. 2023-Jan-22 00:00:00.0000,  1.540524887558421E+00,  1.750932905358338E+00,  5.683838981516478E-01, -2.167868667654499E-03,  2.851599133355722E-03, -9.827445309332260E-04,
2459967.500000000, A.D. 2023-Jan-23 00:00:00.0000,  1.538340556418194E+00,  1.753765763904207E+00,  5.673950757500430E-01, -2.200782851422978E-03,  2.814111242842848E-03, -9.948956503496580E-04,
2459968.500000000, A.D. 2023-Jan-24 00:00:00.0000,  1.536123343172241E+00,  1.756561114197921E+00,  5.663941160181498E-01, -2.233633084849636E-03,  2.776582413839107E-03, -1.007019268017383E-03,
2459969.500000000, A.D. 2023-Jan-25 00:00:00.0000,  1.533873311155383E+00,  1.759318914654439E+00,  5.653810462289084E-01, -2.266420597277672E-03,  2.739011352305219E-03, -1.019115840844162E-03,
2459970.500000000, A.D. 2023-Jan-26 00:00:00.0000,  1.531590522478147E+00,  1.762039122391833E+00,  5.643558932004678E-01, -2.299146607997247E-03,  2.701396758477705E-03, -1.031185821514808E-03,
2459971.500000000, A.D. 2023-Jan-27 00:00:00.0000,  1.529275038036677E+00,  1.764721693225456E+00,  5.633186833003677E-01, -2.331812326533716E-03,  2.663737326628830E-03, -1.043229658581934E-03,
2459972.500000000, A.D. 2023-Jan-28 00:00:00.0000,  1.526926917522358E+00,  1.767366581661843E+00,  5.622694424496242E-01, -2.364418952927373E-03,  2.626031744820092E-03, -1.055247796555734E-03,
2459973.500000000, A.D. 2023-Jan-29 00:00:00.0000,  1.524546219431161E+00,  1.769973740892383E+00,  5.612081961267256E-01, -2.396967678005033E-03,  2.588278694648285E-03, -1.067240675992878E-03,
2459974.500000000, A.D. 2023-Jan-30 00:00:00.0000,  1.522133001072731E+00,  1.772543122786722E+00,  5.601349693715448E-01, -2.429459683642605E-03,  2.550476850991776E-03, -1.079208733584053E-03,
2459975.500000000, A.D. 2023-Jan-31 00:00:00.0000,  1.519687318579202E+00,  1.775074677885918E+00,  5.590497867891612E-01, -2.461896143021688E-03,  2.512624881748259E-03, -1.091152402240598E-03,
2459976.500000000, A.D. 2023-Feb-01 00:00:00.0000,  1.517209226913770E+00,  1.777568355395324E+00,  5.579526725535962E-01, -2.494278220879367E-03,  2.474721447570400E-03, -1.103072111179843E-03,
2459977.500000000, A.D. 2023-Feb-02 00:00:00.0000,  1.514698779879016E+00,  1.780024103177214E+00,  5.568436504114654E-01, -2.526607073751522E-03,  2.436765201599669E-03, -1.114968286009149E-03,
2459978.500000000, A.D. 2023-Feb-03 00:00:00.0000,  1.512156030124986E+00,  1.782441867743134E+00,  5.557227436855493E-01, -2.558883850209660E-03,  2.398754789194755E-03, -1.126841348808972E-03,
2459979.500000000, A.D. 2023-Feb-04 00:00:00.0000,  1.509581029157038E+00,  1.784821594245987E+00,  5.545899752782751E-01, -2.591109691094940E-03,  2.360688847661339E-03, -1.138691718214128E-03,
2459980.500000000, A.D. 2023-Feb-05 00:00:00.0000,  1.506973827343461E+00,  1.787163226471834E+00,  5.534453676751259E-01, -2.623285729745340E-03,  2.322566005973077E-03, -1.150519809494448E-03,
2459981.500000000, A.D. 2023-Feb-06 00:00:00.0000,  1.504334473922861E+00,  1.789466706831434E+00,  5.522889429479642E-01, -2.655413092219130E-03,  2.284384884493561E-03, -1.162326034633830E-03,
2459982.500000000, A.D. 2023-Feb-07 00:00:00.0000,  1.501663017011339E+00,  1.791731976351484E+00,  5.511207227582785E-01, -2.687492897515118E-03,  2.246144094694844E-03, -1.174110802408023E-03,
2459983.500000000, A.D. 2023-Feb-08 00:00:00.0000,  1.498959503609432E+00,  1.793958974665588E+00,  5.499407283603545E-01, -2.719526257788174E-03,  2.207842238871264E-03, -1.185874518461404E-03,
2459984.500000000, A.D. 2023-Feb-09 00:00:00.0000,  1.496223979608858E+00,  1.796147640004935E+00,  5.487489806043667E-01, -2.751514278561763E-03,  2.169477909850529E-03, -1.197617585382487E-03,
2459985.500000000, A.D. 2023-Feb-10 00:00:00.0000,  1.493456489799039E+00,  1.798297909188691E+00,  5.475454999393989E-01, -2.783458058937194E-03,  2.131049690701394E-03, -1.209340402778267E-03,
2459986.500000000, A.D. 2023-Feb-11 00:00:00.0000,  1.490657077873420E+00,  1.800409717614082E+00,  5.463303064163874E-01, -2.815358691800326E-03,  2.092556154437468E-03, -1.221043367347430E-03,
2459987.500000000, A.D. 2023-Feb-12 00:00:00.0000,  1.487825786435586E+00,  1.802482999246199E+00,  5.451034196909944E-01, -2.847217264024780E-03,  2.053995863716728E-03, -1.232726872952537E-03,
2459988.500000000, A.D. 2023-Feb-13 00:00:00.0000,  1.484962657005167E+00,  1.804517686607484E+00,  5.438648590264078E-01, -2.879034856673031E-03,  2.015367370537115E-03, -1.244391310691099E-03,
2459989.500000000, A.D. 2023-Feb-14 00:00:00.0000,  1.482067730023555E+00,  1.806513710766921E+00,  5.426146432960711E-01, -2.910812545194881E-03,  1.976669215927681E-03, -1.256037068965646E-03,
2459990.500000000, A.D. 2023-Feb-15 00:00:00.0000,  1.479141044859417E+00,  1.808471001328908E+00,  5.413527909863439E-01, -2.942551399623802E-03,  1.937899929635124E-03, -1.267664533552795E-03,
2459991.500000000, A.D. 2023-Feb-16 00:00:00.0000,  1.476182639814012E+00,  1.810389486421812E+00,  5.400793201990942E-01, -2.974252484770733E-03,  1.899058029805400E-03, -1.279274087671400E-03,
2459992.500000000, A.D. 2023-Feb-17 00:00:00.0000,  1.473192552126322E+00,  1.812269092686216E+00,  5.387942486542211E-01, -3.005916860416550E-03,  1.860142022660588E-03, -1.290866112049664E-03,
2459993.500000000, A.D. 2023-Feb-18 00:00:00.0000,  1.470170817977981E+00,  1.814109745262825E+00,  5.374975936921139E-01, -3.037545581501572E-03,  1.821150402170028E-03, -1.302440984991556E-03,
2459994.500000000, A.D. 2023-Feb-19 00:00:00.0000,  1.467117472498027E+00,  1.815911367780046E+00,  5.361893722760430E-01, -3.069139698314168E-03,  1.782081649716412E-03, -1.313999082442179E-03,
2459995.500000000, A.D. 2023-Feb-20 00:00:00.0000,  1.464032549767455E+00,  1.817673882341236E+00,  5.348696009944850E-01, -3.100700256676981E-03,  1.742934233755914E-03, -1.325540778052458E-03,
2459996.500000000, A.D. 2023-Feb-21 00:00:00.0000,  1.460916082823596E+00,  1.819397209511601E+00,  5.335382960633875E-01, -3.132228298132706E-03,  1.703706609472515E-03, -1.337066443242753E-03,
2459997.500000000, A.D. 2023-Feb-22 00:00:00.0000,  1.457768103664300E+00,  1.821081268304748E+00,  5.321954733283650E-01, -3.163724860126148E-03,  1.664397218425966E-03, -1.348576447266183E-03,
2459998.500000000, A.D. 2023-Feb-23 00:00:00.0000,  1.454588643251946E+00,  1.822725976168884E+00,  5.308411482668385E-01, -3.195190976186835E-03,  1.625004488193481E-03, -1.360071157270762E-03,
2459999.500000000, A.D. 2023-Feb-24 00:00:00.0000,  1.451377731517266E+00,  1.824331248972647E+00,  5.294753359901064E-01, -3.226627676109130E-03,  1.585526832004756E-03, -1.371550938361064E-03,
2460000.500000000, A.D. 2023-Feb-25 00:00:00.0000,  1.448135397362990E+00,  1.825897000990579E+00,  5.280980512453592E-01, -3.258035986131656E-03,  1.545962648369509E-03, -1.383016153658929E-03,
2460001.500000000, A.D. 2023-Feb-26 00:00:00.0000,  1.444861668667314E+00,  1.827423144888213E+00,  5.267093084176322E-01, -3.289416929114309E-03,  1.506310320698949E-03, -1.394467164363992E-03,
2460002.500000000, A.D. 2023-Feb-27 00:00:00.0000,  1.441556572287190E+00,  1.828909591706783E+00,  5.253091215316963E-01, -3.320771524715710E-03,  1.466568216919024E-03, -1.405904329813079E-03,
2460003.500000000, A.D. 2023-Feb-28 00:00:00.0000,  1.438220134061437E+00,  1.830356250847543E+00,  5.238975042538941E-01, -3.352100789564572E-03,  1.426734689074574E-03, -1.417328007539344E-03,
2460004.500000000, A.D. 2023-Mar-01 00:00:00.0000,  1.434852378813690E+00,  1.831763030055683E+00,  5.224744698939107E-01, -3.383405737437535E-03,  1.386808072928771E-03, -1.428738553330558E-03,
2460005.500000000, A.D. 2023-Mar-02 00:00:00.0000,  1.431453330355161E+00,  1.833129835403846E+00,  5.210400314064934E-01, -3.414687379428494E-03,  1.346786687551106E-03, -1.440136321287034E-03,
2460006.500000000, A.D. 2023-Mar-03 00:00:00.0000,  1.428023011487240E+00,  1.834456571275222E+00,  5.195942013931072E-01, -3.445946724119469E-03,  1.306668834898138E-03, -1.451521663878946E-03,
2460007.500000000, A.D. 2023-Mar-04 00:00:00.0000,  1.424561444003919E+00,  1.835743140346223E+00,  5.181369921035407E-01, -3.477184777747027E-03,  1.266452799384678E-03, -1.462894932003342E-03,
2460008.500000000, A.D. 2023-Mar-05 00:00:00.0000,  1.421068648694059E+00,  1.836989443568721E+00,  5.166684154374469E-01, -3.508402544369543E-03,  1.226136847446127E-03, -1.474256475040467E-03,
2460009.500000000, A.D. 2023-Mar-06 00:00:00.0000,  1.417544645343480E+00,  1.838195380151852E+00,  5.151884829458336E-01, -3.539601026031006E-03,  1.185719227090990E-03, -1.485606640909755E-03,
2460010.500000000, A.D. 2023-Mar-07 00:00:00.0000,  1.413989452736903E+00,  1.839360847543355E+00,  5.136972058324968E-01, -3.570781222922239E-03,  1.145198167442977E-03, -1.496945776125443E-03,
2460011.500000000, A.D. 2023-Mar-08 00:00:00.0000,  1.410403088659714E+00,  1.840485741410455E+00,  5.121945949553978E-01, -3.601944133533066E-03,  1.104571878279372E-03, -1.508274225852460E-03,
2460012.500000000, A.D. 2023-Mar-09 00:00:00.0000,  1.406785569899598E+00,  1.841569955620283E+00,  5.106806608279841E-01, -3.633090754813291E-03,  1.063838549546023E-03, -1.519592333960802E-03,
2460013.500000000, A.D. 2023-Mar-10 00:00:00.0000,  1.403136912247999E+00,  1.842613382219799E+00,  5.091554136204590E-01, -3.664222082317477E-03,  1.022996350874575E-03, -1.530900443080851E-03,
2460014.500000000, A.D. 2023-Mar-11 00:00:00.0000,  1.399457130501442E+00,  1.843615911415231E+00,  5.076188631609911E-01, -3.695339110348014E-03,  9.820434310888740E-04, -1.542198894657859E-03,
2460015.500000000, A.D. 2023-Mar-12 00:00:00.0000,  1.395746238462720E+00,  1.844577431551017E+00,  5.060710189368740E-01, -3.726442832093468E-03,  9.409779176962255E-04, -1.553488029006636E-03,
