2459945.500000000, A.D. 2023-Jan-01 00:00:00.0000,  5.611670047918549E-01, -4.623887273023179E-01, -3.872869882370963E-02,  1.273371661740995E-02,  1.553237982724655E-02, -5.215260061580709E-04,
2459946.500000000, A.D. 2023-Jan-02 00:00:00.0000,  5.736840462075438E-01, -4.466811354249785E-01, -3.923531665568307E-02,  1.229876002983745E-02,  1.588080297930209E-02, -4.916444472448063E-04,
2459947.500000000, A.D. 2023-Jan-03 00:00:00.0000,  5.857613669756289E-01, -4.306311668267104E-01, -3.971186103979971E-02,  1.185433004683220E-02,  1.621708997024815E-02, -4.613828625802601E-04,
2459948.500000000, A.D. 2023-Jan-04 00:00:00.0000,  5.973896590253386E-01, -4.142510861169168E-01, -4.015796325322082E-02,  1.140075846140751E-02,  1.654098535765372E-02, -4.307639040060845E-04,
2459949.500000000, A.D. 2023-Jan-05 00:00:00.0000,  6.085599494743853E-01, -3.975534089557641E-01, -4.057327736054795E-02,  1.093838382178324E-02,  1.685224251147771E-02, -3.998104921046815E-04,
2459950.500000000, A.D. 2023-Jan-06 00:00:00.0000,  6.192636072763079E-01, -3.805508931553533E-01, -4.095748047516685E-02,  1.046755121499922E-02,  1.715062378622134E-02, -3.685458013784065E-04,
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000,  6.294923496494538E-01, -3.632565296109165E-01, -4.131027300568849E-02,  9.988612046581741E-03,  1.743590068872245E-02, -3.369932452633485E-04,
2459952.500000000, A.D. 2023-Jan-08 00:00:00.0000,  6.392382482836568E-01, -3.456835330664052E-01, -4.163137888731894E-02,  9.501923816269200E-03,  1.770785404157722E-02, -3.051764609732561E-04,
2459953.500000000, A.D. 2023-Jan-09 00:00:00.0000,  6.484937353206736E-01, -3.278453327188835E-01, -4.192054579798892E-02,  9.007849889811405E-03,  1.796627414206426E-02, -2.731192941770548E-04,
2459954.500000000, A.D. 2023-Jan-10 00:00:00.0000,  6.572516091044568E-01, -3.097555626662621E-01, -4.217754535907712E-02,  8.506759266826969E-03,  1.821096091657767E-02, -2.408457835036207E-04,
2459955.500000000, A.D. 2023-Jan-11 00:00:00.0000,  6.655050396973040E-01, -2.914280522028924E-01, -4.240217332055060E-02,  7.999026344713485E-03,  1.844172407041670E-02, -2.083801448761441E-04,
2459956.500000000, A.D. 2023-Jan-12 00:00:00.0000,  6.732475741579611E-01, -2.728768159677253E-01, -4.259424973035622E-02,  7.485030678642071E-03,  1.865838323285872E-02, -1.757467556784551E-04,
2459957.500000000, A.D. 2023-Jan-13 00:00:00.0000,  6.804731415777573E-01, -2.541160439498170E-01, -4.275361908789567E-02,  6.965156737627591E-03,  1.886076809737635E-02, -1.429701387559360E-04,
2459958.500000000, A.D. 2023-Jan-14 00:00:00.0000,  6.871760578708637E-01, -2.351600913560890E-01, -4.288015048141994E-02,  6.439793656716234E-03,  1.904871855688541E-02, -1.100749462556850E-04,
2459959.500000000, A.D. 2023-Jan-15 00:00:00.0000,  6.933510303148169E-01, -2.160234683463813E-01, -4.297373770918649E-02,  5.909334985332313E-03,  1.922208483389413E-02, -7.708594331179097E-05,
2459960.500000000, A.D. 2023-Jan-16 00:00:00.0000,  6.989931618374878E-01, -1.967208296409566E-01, -4.303429938422660E-02,  5.374178431833116E-03,  1.938072760542680E-02, -4.402799158165156E-05,
