2459945.500000000, A.D. 2023-Jan-01 00:00:00.0000, -1.702295333027827E-01,  9.685028539936553E-01, -4.926004654056798E-05, -1.722398845424697E-02, -3.043571991474469E-03,  2.467344503421580E-07,
2459946.500000000, A.D. 2023-Jan-02 00:00:00.0000, -1.874261414727889E-01,  9.653087410874784E-01, -4.900562463014807E-05, -1.716833555347243E-02, -3.344490209631560E-03,  2.620958977008668E-07,
2459947.500000000, A.D. 2023-Jan-03 00:00:00.0000, -2.045644227986436E-01,  9.618142171804720E-01, -4.873588239587266E-05, -1.710733788337379E-02, -3.644377621285935E-03,  2.773743940473502E-07,
2459948.500000000, A.D. 2023-Jan-04 00:00:00.0000, -2.216390421825389E-01,  9.580203621339398E-01, -4.845090489958159E-05, -1.704101510592739E-02, -3.943136178951974E-03,  2.925657160861739E-07,
2459949.500000000, A.D. 2023-Jan-05 00:00:00.0000, -2.386446851440014E-01,  9.539283536634318E-01, -4.815078144378059E-05, -1.696938879231256E-02, -4.240668228523281E-03,  3.076655942213394E-07,
2459950.500000000, A.D. 2023-Jan-06 00:00:00.0000, -2.555760597243617E-01,  9.495394669246189E-01, -4.783560564848893E-05, -1.689248241325430E-02, -4.536876550804998E-03,  3.226696559799860E-07,
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000, -2.724278983810108E-01,  9.448550740575395E-01, -4.750547556907581E-05, -1.681032132827077E-02, -4.831664403210416E-03,  3.375734020991999E-07,
2459952.500000000, A.D. 2023-Jan-08 00:00:00.0000, -2.891949598704072E-01,  9.398766436891492E-01, -4.716049381992381E-05, -1.672293277395521E-02, -5.124935561416878E-03,  3.523722190575164E-07,
2459953.500000000, A.D. 2023-Jan-09 00:00:00.0000, -3.058720311189323E-01,  9.346057403943019E-01, -4.680076767000293E-05, -1.663034585138710E-02, -5.416594360855273E-03,  3.670614185412383E-07,
2459954.500000000, A.D. 2023-Jan-10 00:00:00.0000, -3.224539290807320E-01,  9.290440241153914E-01, -4.642640908953692E-05, -1.653259151271281E-02, -5.706545737815734E-03,  3.816362998049382E-07,
2459955.500000000, A.D. 2023-Jan-11 00:00:00.0000, -3.389355025817861E-01,  9.231932495411691E-01, -4.603753472540013E-05, -1.642970254706353E-02, -5.994695269994345E-03,  3.960922203135401E-07,
2459956.500000000, A.D. 2023-Jan-12 00:00:00.0000, -3.553116341495602E-01,  9.170552654453387E-01, -4.563426580982665E-05, -1.632171356574303E-02, -6.280949216382337E-03,  4.104246640629732E-07,
2459957.500000000, A.D. 2023-Jan-13 00:00:00.0000, -3.715772418274807E-01,  9.106320139856312E-01, -4.521672800417498E-05, -1.620866098673559E-02, -6.565214556381625E-03,  4.246292940412007E-07,
